INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID7021609,DSSTox_Substance_Id,DTXSID7021609,2-Hexenal,4.39942e-11,11.2932,4.27589,146.152,4.90495e-05,0.359036,3.65196,18.6197,1.10063,-50.8183,21.1711,0.0959834
DTXSID7021653,DSSTox_Substance_Id,DTXSID7021653,Pentanal,2.8491e-11,6.07982,4.4356,102.926,0.000146146,0.20973,3.09747,14.5018,1.06334,-88.7366,26.1434,0.138754
DTXSID7021657,DSSTox_Substance_Id,DTXSID7021657,"1,4-Diacetylbenzene",1.95976e-11,5.80521,6.60459,257.655,1.64189e-06,0.282484,5.74911,99.4553,1.34212,77.7892,0.000988916,0.00559623
DTXSID7022093,DSSTox_Substance_Id,DTXSID7022093,"2,5-Dimethylfuran",1.30247e-10,7.19616,4.53684,93.7331,0.000142,0.287996,3.18217,51.7742,2.23928,-63.0665,24.6155,0.0195415
DTXSID7022128,DSSTox_Substance_Id,DTXSID7022128,2-Hydroxyethyl methacrylate,3.38373e-11,3.24781,4.46335,185.876,7.69769e-08,0.11098,4.92138,20.9282,0.468993,-38.1709,0.125706,0.778027
DTXSID7022413,DSSTox_Substance_Id,DTXSID7022413,Isoeugenol,3.38594e-11,10.7904,3.32692,266.016,2.21283e-07,0.19553,7.72189,1873.23,3.03542,11.5903,0.0119184,0.00531236
DTXSID7024586,DSSTox_Substance_Id,DTXSID7024586,Benzothiazole,1.65914e-11,7.5876,8.45454,230.987,9.62728e-06,0.137998,5.07535,534.463,2.01051,2.21419,0.0160683,0.031616
DTXSID7024952,DSSTox_Substance_Id,DTXSID7024952,N-Butyl-1-butanamine,1.52118e-11,17.2071,3.54477,159.546,8.86318e-05,0.123071,5.71536,45.3415,2.82772,-62.0031,2.58752,0.031222
DTXSID7027201,DSSTox_Substance_Id,DTXSID7027201,Methyl propanoate,1.00632e-12,2.14839,4.12611,78.4376,0.000173652,0.17421,2.69862,18.265,0.829157,-87.2809,83.8621,0.712948
DTXSID70274236,DSSTox_Substance_Id,DTXSID70274236,2-(Methylthio)benzothiazole,3.76178e-11,9.40572,22.8273,281.964,1.30134e-05,0.125721,7.05967,360.15,3.14988,44.011,0.000256763,0.000686626
DTXSID7027546,DSSTox_Substance_Id,DTXSID7027546,m-Bis(1-methylvinyl)benzene,1.02936e-10,694.151,5.97298,231.007,0.00590036,2.00603,5.56258,3653.44,4.03916,56.544,0.76478,0.000219358
DTXSID7027962,DSSTox_Substance_Id,DTXSID7027962,Undecanol,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID7029328,DSSTox_Substance_Id,DTXSID7029328,Dodecene,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID70334425,DSSTox_Substance_Id,DTXSID70334425,2-Ethyl-4-methyl-1-pentene,6.76543e-11,207.044,5.4046,111.023,0.20441,3.09736,3.60782,454.597,4.09737,-114.013,37.3554,8.53953e-05
DTXSID7037715,DSSTox_Substance_Id,DTXSID7037715,"2,2-Dimethoxy-1,2-diphenylethanone",1.45261e-11,50.1633,4.94828,352.815,1.01893e-08,0.175127,8.62743,374.295,3.68304,78.4638,1.58903e-05,0.00011868
DTXSID7041253,DSSTox_Substance_Id,DTXSID7041253,"3,6-Dimethyl-2,5-dioxo-1,4-dioxane",2.4677e-12,2.60336,3.67498,226.733,1.84707e-09,0.106118,5.1833,66.8132,-0.743018,116.45,0.0249206,0.523223
DTXSID7041671,DSSTox_Substance_Id,DTXSID7041671,(+)-alpha-Pinene,5.38055e-11,336.514,7.18821,163.035,0.133474,3.32387,4.4445,2660.91,4.82559,-59.6218,4.71177,1.84611e-05
DTXSID7044392,DSSTox_Substance_Id,DTXSID7044392,2-Methoxynaphthalene,3.6343e-11,317.056,5.3222,273.974,0.000150307,0.698248,5.78583,2871.49,3.4689,25.6905,0.00538822,0.000161809
DTXSID7047061,DSSTox_Substance_Id,DTXSID7047061,Heptadecane,2.09472e-11,1805.73,19.9955,302.008,6.13708e-05,25.4953,8.41419,3462.18,8.47505,22.1794,0.000229021,5.60137e-09
DTXSID7047063,DSSTox_Substance_Id,DTXSID7047063,Docosane,7.96802e-12,250.316,123.696,368.613,8.9538e-07,8.08336,9.94337,14456.0,9.44982,44.5177,1.30287e-06,5.85937e-09
DTXSID7047647,DSSTox_Substance_Id,DTXSID7047647,3-Phenyl-2-propen-1-yl 3-phenylacrylate,4.00378e-11,558.244,3.7071,343.869,9.18152e-09,1.69912,8.52342,1700.52,4.45026,44.0945,2.90391e-06,1.42305e-06
DTXSID7047728,DSSTox_Substance_Id,DTXSID7047728,Ethyl isobutyrate,4.38303e-12,2.51194,4.12663,114.04,0.000341554,0.112347,3.24253,34.5754,1.80888,-89.8375,25.1582,0.0508114
DTXSID7049423,DSSTox_Substance_Id,DTXSID7049423,3-Hydroxy-4-methoxy-benzaldehyde,1.74832e-11,4.85372,3.54232,286.739,1.29723e-07,0.0964819,7.47953,89.1979,0.988919,113.409,3.73668e-05,0.0323849
DTXSID7051769,DSSTox_Substance_Id,DTXSID7051769,3-Methyleneheptane,6.79686e-11,562.53,4.77192,119.012,0.203445,3.44639,3.62584,223.252,4.18032,-92.1812,19.7542,9.71243e-05
DTXSID7052529,DSSTox_Substance_Id,DTXSID7052529,2-Methoxy-4-vinylphenol,5.32168e-11,9.4758,3.49066,264.68,2.95267e-07,0.0978565,7.72838,1010.08,2.22529,6.35977,0.00696206,0.0103666
DTXSID7059779,DSSTox_Substance_Id,DTXSID7059779,Cyclodecane,7.60187e-12,1288.46,18.4431,201.756,0.0664557,8.0981,4.96894,3251.31,5.44777,-61.0,0.559057,1.85645e-06
DTXSID7060097,DSSTox_Substance_Id,DTXSID7060097,Acetovanillone,1.22215e-11,7.02795,3.51526,296.949,2.04723e-09,0.105989,7.76299,124.444,1.26092,114.504,1.02299e-05,0.0300372
DTXSID7060257,DSSTox_Substance_Id,DTXSID7060257,"Formic acid, 2-methylpropyl ester",1.64841e-12,3.3621,3.6751,97.9369,0.000336897,0.20572,2.75102,14.9755,1.29204,-95.1452,40.081,0.0991562
DTXSID7061433,DSSTox_Substance_Id,DTXSID7061433,Trimethylsilanol,3.9522e-12,3.08936,10.6133,108.157,1.87849e-05,0.0933755,3.47634,394.504,1.99878,64.7113,14.2217,3.39881
DTXSID7062906,DSSTox_Substance_Id,DTXSID7062906,"Furan, 2-ethyl-",1.07681e-10,9.10246,4.30151,92.0686,0.000195706,0.397903,3.32759,54.5127,2.39992,-78.0614,23.756,0.0380778
DTXSID7073931,DSSTox_Substance_Id,DTXSID7073931,4-Methylindan,1.60473e-11,288.865,2.0033,203.62,0.00246297,1.5943,5.01216,1822.65,4.02393,-18.759,0.265409,0.000511498
DTXSID70858792,DSSTox_Substance_Id,DTXSID70858792,(+)-d-Cadinene,2.2718e-10,833.154,72.9563,251.02,0.00757541,54.2774,7.05003,5027.41,5.14112,-7.55238,0.022472,5.56854e-06
DTXSID70862293,DSSTox_Substance_Id,DTXSID70862293,1-Penten-3-ol,4.26227e-11,5.0743,3.54519,115.009,1.21677e-05,0.083627,4.09497,13.9342,0.80629,-42.2765,4.07173,1.04974
DTXSID70881267,DSSTox_Substance_Id,DTXSID70881267,(-)-Alloaromadendrene,7.58555e-11,1420.36,97.2662,260.206,0.00548684,12.3401,6.56208,9451.57,4.79032,7.01438,0.0100543,4.27769e-06
DTXSID70920529,DSSTox_Substance_Id,DTXSID70920529,(E)-1-Phenyl-1-butene,6.12859e-11,174.108,3.52211,198.431,0.00891458,0.491334,4.45313,1198.17,3.57217,-42.935,1.22312,0.00016798
DTXSID80109469,DSSTox_Substance_Id,DTXSID80109469,"m,p-Xylene",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID80147866,DSSTox_Substance_Id,DTXSID80147866,2-Methylenehexanal,3.25681e-11,7.85863,4.28439,154.566,7.03758e-05,0.222292,3.88708,26.7939,1.9634,-65.4743,6.93136,0.0292927
DTXSID80177103,DSSTox_Substance_Id,DTXSID80177103,"Acetic acid, anhydride with formic acid",1.56704e-11,1.45922,3.67563,103.277,9.83608e-06,0.125218,2.18818,10.5536,-0.263583,-39.2219,2.70305,2.70436
DTXSID8020090,DSSTox_Substance_Id,DTXSID8020090,Aniline,1.10779e-10,1.62983,5.59717,184.227,2.01854e-06,0.166024,4.93619,39.8649,0.901937,-5.91511,0.487348,0.385699
DTXSID8021513,DSSTox_Substance_Id,DTXSID8021513,Butyraldehyde,2.35129e-11,5.29042,3.67368,74.7617,0.000114367,0.138848,3.1874,10.8497,0.879054,-98.4607,111.14,0.978317
DTXSID80218060,DSSTox_Substance_Id,DTXSID80218060,"Benzene-1,3-bis(acetyl)",1.96331e-11,5.72701,5.30302,257.655,1.63948e-06,0.151052,5.74911,63.4427,1.43001,66.0919,0.00308475,0.00544613
DTXSID8025337,DSSTox_Substance_Id,DTXSID8025337,Formamide,8.96874e-13,2.4937,6.11645,219.986,9.73585e-08,0.0963935,4.08337,3.21896,-1.50846,2.59083,0.0606094,22.2407
DTXSID8025464,DSSTox_Substance_Id,DTXSID8025464,Isocyanatocyclohexane,1.94084e-11,14.2852,5.44327,172.028,5.0574e-05,0.142754,3.39378,49.2856,1.29684,-79.4639,1.02053,0.00600349
DTXSID8026432,DSSTox_Substance_Id,DTXSID8026432,"2,2-Dimethylpropanoic acid",1.90591e-12,2.29321,7.54374,164.133,2.74031e-06,0.0813215,4.24456,15.3805,1.47999,34.4995,0.500978,0.214021
DTXSID8026640,DSSTox_Substance_Id,DTXSID8026640,"1,3-Diisopropylbenzene",1.63782e-11,1747.09,10.2341,205.83,0.0125473,3.62473,5.18196,3947.59,4.12423,-45.5895,0.393378,7.29348e-06
DTXSID8027246,DSSTox_Substance_Id,DTXSID8027246,2-Pyrrolidinone,7.73186e-12,1.32915,4.26634,244.92,7.57633e-07,0.140812,4.89818,12.1199,-0.850261,23.0958,0.00960212,11.6514
DTXSID8029234,DSSTox_Substance_Id,DTXSID8029234,Dihydromyrcene,1.89231e-10,189.03,3.35247,164.609,0.0411864,2.51423,4.52076,468.848,4.82326,-107.191,3.212,1.46936e-05
DTXSID80337644,DSSTox_Substance_Id,DTXSID80337644,3-methyldec-4-ene,8.697e-11,796.75,4.88987,193.299,0.0672742,2.85177,4.81567,601.449,5.59192,-54.1354,1.95103,2.38496e-06
DTXSID8040694,DSSTox_Substance_Id,DTXSID8040694,Butyl benzoate,1.71e-11,84.0825,4.44492,247.035,7.38498e-05,0.0924934,5.72116,125.482,3.83167,-21.9317,0.01012,0.000336524
DTXSID8041321,DSSTox_Substance_Id,DTXSID8041321,"2,3-Butanediol",2.13174e-11,4.21633,4.67668,182.281,7.50908e-08,0.0653091,6.90281,9.21846,-0.916022,16.4505,2.49063,11.0998
DTXSID8044202,DSSTox_Substance_Id,DTXSID8044202,Octyl acetate,1.13075e-11,28.9661,4.93184,208.74,0.000239543,2.2067,5.06313,550.175,4.07928,-40.5074,0.171675,0.000321257
DTXSID8047559,DSSTox_Substance_Id,DTXSID8047559,Hexyl butyrate,1.13606e-11,64.329,4.45161,208.74,0.000272709,0.164703,5.06313,682.863,3.9683,-73.5505,0.178263,0.000498096
DTXSID8047761,DSSTox_Substance_Id,DTXSID8047761,Tetramethylcyclohexane,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID8047769,DSSTox_Substance_Id,DTXSID8047769,"1,2,3-Trimethylbenzene",3.27334e-11,191.427,4.01295,170.017,0.00444257,0.604281,4.53535,631.602,3.62541,-38.3499,1.68756,0.000619463
DTXSID8051590,DSSTox_Substance_Id,DTXSID8051590,Hydroxyacetone,3.0299e-12,3.18732,4.43809,145.449,6.74337e-08,0.0952733,3.96081,11.405,-0.546325,-16.9054,0.406996,13.4863
DTXSID8059001,DSSTox_Substance_Id,DTXSID8059001,2-Methylbenzyl alcohol,4.37861e-11,6.27712,3.5675,223.517,7.28454e-07,0.108999,5.97828,28.6543,1.511,38.0179,0.0794593,0.10967
DTXSID8059348,DSSTox_Substance_Id,DTXSID8059348,"Cycloheptasiloxane, tetradecamethyl-",5.15105e-12,10.7896,214.792,267.021,2.58214,30.2179,7.1866,92998.7,8.03244,-25.9918,0.0111403,7.50056e-08
DTXSID8061715,DSSTox_Substance_Id,DTXSID8061715,"1-Propene, 3-propoxy-",4.93825e-11,6.2542,5.74963,90.9947,0.00164969,0.471543,3.1857,17.2066,1.52661,-107.463,54.7289,0.325745
DTXSID80862406,DSSTox_Substance_Id,DTXSID80862406,"1-Methyl-2,3-dihydro-1H-indene",1.97875e-11,358.077,2.54731,190.951,0.00283967,2.68508,4.83743,1635.69,3.96487,-18.8745,0.295645,0.000613649
DTXSID80863413,DSSTox_Substance_Id,DTXSID80863413,(Tetradecan-2-yl)benzene,1.58012e-11,928.887,4.12278,349.445,2.68734e-06,7.21659,8.63237,4794.5,9.2885,27.56,2.83243e-05,7.885e-09
DTXSID90147918,DSSTox_Substance_Id,DTXSID90147918,"2,2,5,5-Tetramethylhexane",9.51514e-12,1758.59,14.9689,158.2,0.251254,9.08531,3.86873,906.418,4.72097,-36.3944,8.66233,5.21181e-06
DTXSID90196224,DSSTox_Substance_Id,DTXSID90196224,"Cyclopentane, hexyl-",1.07941e-11,599.491,5.38366,203.319,0.0657545,1.96686,5.07674,627.502,5.77791,-153.78,0.66304,5.49705e-07
DTXSID90197034,DSSTox_Substance_Id,DTXSID90197034,beta-Isophorone,7.83867e-11,10.9956,3.52177,204.692,3.69727e-05,0.0667686,4.32297,71.4426,2.55686,-7.78827,0.440752,0.0158527
DTXSID9020241,DSSTox_Substance_Id,DTXSID9020241,Capsaicin,6.1697e-11,13.385,3.34798,318.653,9.9078e-10,0.189965,9.30531,764.258,3.34895,65.1743,4.22489e-10,3.39496e-05
DTXSID9021552,DSSTox_Substance_Id,DTXSID9021552,Cyclododecane,1.05428e-11,8074.84,17.9982,246.868,0.0643962,21.3377,5.74082,2522.57,6.17803,-61.0,0.00918196,6.32417e-08
DTXSID9021635,DSSTox_Substance_Id,DTXSID9021635,2-Methylpropanal,2.62878e-11,4.55694,5.43993,64.5743,0.000100674,0.135347,2.47035,15.0509,0.710917,-65.8321,171.547,1.23686
DTXSID9021639,DSSTox_Substance_Id,DTXSID9021639,Nonanal,2.62134e-11,73.3543,4.93463,190.976,0.000732043,1.88652,4.59461,128.415,3.30208,-8.9886,0.371162,0.000679865
DTXSID9021689,DSSTox_Substance_Id,DTXSID9021689,Undecane,1.31286e-11,1031.81,7.02874,195.816,0.147228,1.90118,5.00581,715.928,6.53656,-24.4771,0.411721,2.77518e-08
DTXSID9021841,DSSTox_Substance_Id,DTXSID9021841,N-Methylaniline,7.30369e-11,10.0149,5.84485,196.225,8.84535e-06,0.131988,5.71323,188.727,1.66165,-56.9316,0.450539,0.052675
DTXSID9021928,DSSTox_Substance_Id,DTXSID9021928,Ethylene glycol monoethyl ether acetate,1.29696e-11,3.26837,4.13256,157.185,3.22954e-06,0.156877,3.47922,21.0014,0.592176,-61.6398,2.32886,1.84041
DTXSID9022104,DSSTox_Substance_Id,DTXSID9022104,2-Decanone,1.32109e-11,66.2508,5.00445,206.492,0.000235522,2.12506,5.07513,254.249,3.72899,12.4298,0.267088,0.000484766
DTXSID90228312,DSSTox_Substance_Id,DTXSID90228312,2-Hydroxybenzeneethanol,8.41209e-11,7.39718,3.5534,277.143,1.74943e-07,0.138791,7.85986,44.7253,0.833543,107.014,0.000160686,0.234785
DTXSID9024437,DSSTox_Substance_Id,DTXSID9024437,Allyl acetate,2.71174e-11,4.2298,4.12607,103.365,0.000199056,0.0859969,3.12643,15.8894,0.97279,-70.1388,27.3348,0.277311
DTXSID9025116,DSSTox_Substance_Id,DTXSID9025116,Dimethyl cyanamide,2.32233e-12,1.76955,7.56904,163.511,1.82765e-07,0.152948,2.67079,9.23912,-0.149858,12.1153,3.72469,0.998786
DTXSID9025611,DSSTox_Substance_Id,DTXSID9025611,2-Methylfuran,6.18184e-11,6.33217,4.00796,65.0697,0.000136983,0.162265,2.79949,38.6154,1.84972,-87.4821,155.487,0.036666
DTXSID9025796,DSSTox_Substance_Id,DTXSID9025796,Nonane,1.01701e-11,973.513,8.98973,150.69,0.167561,9.29551,4.15516,295.059,5.54877,-52.2915,4.45431,1.54959e-05
DTXSID9027021,DSSTox_Substance_Id,DTXSID9027021,2-(2-Butoxyethoxy)ethyl acetate,1.31281e-11,2.53192,3.67813,245.037,5.42648e-07,0.537809,5.71834,355.34,1.02046,-31.922,0.0400771,0.180846
DTXSID9027520,DSSTox_Substance_Id,DTXSID9027520,Hexa(methoxymethyl)melamine,1.64979e-11,3.46805,4.13895,326.263,1.21939e-07,5.93912,11.6888,267.21,2.52384,141.285,5.57029e-08,0.00945016
DTXSID90335035,DSSTox_Substance_Id,DTXSID90335035,Phenyl hexanoate,1.5155e-11,161.674,4.47421,250.026,5.95207e-05,0.147607,6.31513,751.215,3.34228,-6.45579,0.0312597,0.00194018
DTXSID9044451,DSSTox_Substance_Id,DTXSID9044451,Methyl hydrogen adipate,4.29367e-12,3.57968,4.47,278.967,1.64014e-08,0.143199,6.39376,36.5484,0.30274,9.06571,0.000506365,0.139728
DTXSID9044825,DSSTox_Substance_Id,DTXSID9044825,3-tert-Butylphenol,8.41621e-11,67.6047,5.32055,239.787,7.73209e-07,0.0847294,7.5023,1054.75,3.30058,42.0042,0.0201247,0.0135825
DTXSID9044827,DSSTox_Substance_Id,DTXSID9044827,Propylene glycol diacetate,4.43721e-12,2.30834,4.13249,191.344,1.15695e-05,0.193421,4.12839,15.7628,0.888294,-24.8368,0.0790562,0.617806
DTXSID9047045,DSSTox_Substance_Id,DTXSID9047045,Longifolene,4.70306e-11,1321.6,270.589,258.018,0.00569481,37.4138,6.63238,48895.4,4.64284,176.888,0.00260383,1.19615e-05
DTXSID9047047,DSSTox_Substance_Id,DTXSID9047047,5-Methyl-3-heptanone,1.36712e-11,9.62135,4.60393,161.8,0.000135382,0.137388,3.95162,68.4128,2.41492,-32.4457,2.64436,0.0227232
DTXSID9047097,DSSTox_Substance_Id,DTXSID9047097,Heneicosane,1.26523e-11,273.6,25.2627,356.501,1.64152e-06,8.33304,9.38201,5652.05,9.4398,40.544,8.53365e-05,9.78003e-09
DTXSID9047172,DSSTox_Substance_Id,DTXSID9047172,Octadecane,2.03487e-11,842.795,20.9786,316.296,3.4001e-05,23.7649,7.92688,4056.13,9.22922,28.102,0.000336972,2.33731e-08
DTXSID9047679,DSSTox_Substance_Id,DTXSID9047679,2-Pentylfuran,6.07049e-11,192.143,4.88158,176.499,0.00277927,0.980617,4.43927,1258.65,4.2349,-99.2212,0.718675,0.00418635
DTXSID9052266,DSSTox_Substance_Id,DTXSID9052266,"(1R,4S,4aS,6R,8aS)-4,8a,9,9-Tetramethyloctahydro-1,6-methanonaphthalen-1(2H)-ol",2.46449e-11,104.084,546.406,284.551,8.64139e-06,8.55404,9.23161,13453.7,3.83713,56.071,0.00523252,0.00201342
DTXSID9052478,DSSTox_Substance_Id,DTXSID9052478,2-Ethylhexyl 2-ethylhexanoate,1.51792e-11,867.852,5.72807,296.072,2.06847e-05,0.260281,7.36923,2785.56,6.28081,-0.543469,0.00613811,1.58565e-06
DTXSID9060867,DSSTox_Substance_Id,DTXSID9060867,"1,3,5,7-Cyclooctatetraene",4.96191e-11,30.4104,19.4992,140.606,0.00161298,0.327115,3.95013,325.612,3.07737,-5.18774,7.73152,0.00243721
DTXSID9061091,DSSTox_Substance_Id,DTXSID9061091,2-Pentenal,4.07279e-11,4.34822,4.46761,117.592,3.98254e-05,0.165366,3.27095,15.619,0.898533,-65.2231,64.8732,0.596541
DTXSID9073204,DSSTox_Substance_Id,DTXSID9073204,"Butane, 2,2,3,3-tetramethyl-",1.09534e-12,241.414,16.3279,106.449,0.39422,7.93504,3.08993,258.386,3.24398,88.7117,21.2919,1.23059e-05
DTXSID9073884,DSSTox_Substance_Id,DTXSID9073884,Isocyanic acid,3.78017e-13,3.97093,7.57997,206.156,1.98936e-07,0.192461,2.73519,4.65296,-0.297089,-85.8465,802.697,0.0477542
DTXSID90786821,DSSTox_Substance_Id,DTXSID90786821,Acetic acid--3-methoxypropan-1-ol (1/1),2.26751e-11,1.51749,4.12391,132.165,6.52969e-07,0.075403,4.24952,11.9529,1.39067,74.3526,5.99325,11.179
DTXSID90858714,DSSTox_Substance_Id,DTXSID90858714,"1,7,7-Trimethyltricyclo[2.2.1.02,6]heptane",2.8845e-12,317.943,366.528,152.529,0.00613354,3.00693,4.5199,4594.11,3.65718,67.446,1.7272,2.01248e-05
DTXSID90858739,DSSTox_Substance_Id,DTXSID90858739,(+)-Longicyclene,3.24748e-11,973.402,553.279,263.382,0.0054202,28.9906,6.33101,128331.0,5.01579,73.5963,0.00074496,3.78614e-06
DTXSID90863348,DSSTox_Substance_Id,DTXSID90863348,"Phenol, 2-(1-phenylethyl)-",4.60373e-11,105.275,14.8771,316.702,1.97234e-07,0.261003,8.9175,2275.8,3.4979,56.2617,4.01459e-05,0.00162971
DTXSID90865807,DSSTox_Substance_Id,DTXSID90865807,"4-(3-Hydroxybutyl)-3,5,5-trimethylcyclohex-2-en-1-one",9.04876e-11,12.1785,2.93848,266.233,1.96122e-08,0.929741,9.1993,139.597,3.29286,63.0823,0.00323675,0.017564
DTXSID90866031,DSSTox_Substance_Id,DTXSID90866031,4-Methylhexanal,2.66352e-11,8.31044,4.46304,142.958,0.000181936,0.219381,3.4702,27.1283,2.01686,-45.9681,5.28488,0.0106028
DTXSID90880873,DSSTox_Substance_Id,DTXSID90880873,"3-eicosene, (e)-",8.07593e-11,408.294,10.2919,346.08,5.36727e-06,8.81584,8.60529,4739.08,9.22927,-74.654,1.48789e-05,6.02727e-09
DTXSID90883405,DSSTox_Substance_Id,DTXSID90883405,"Naphthalene, decahydro-, trans-",2.01789e-11,1749.76,43.1191,179.544,0.0382869,8.09021,4.83658,4672.99,4.70154,-33.9191,0.764833,1.21871e-05
DTXSID90942440,DSSTox_Substance_Id,DTXSID90942440,Dodec-4-ene,8.69956e-11,810.604,5.12295,220.533,0.0660496,2.7423,5.77071,1067.9,5.8644,-74.5617,0.190037,9.9116e-08
DTXSID0020600,DSSTox_Substance_Id,DTXSID0020600,Ethylene oxide,7.66762e-14,1.50786,7.57226,10.5499,0.000147922,0.194636,2.07689,3.07646,-0.299668,-111.716,1305.87,22.6296
DTXSID0021464,DSSTox_Substance_Id,DTXSID0021464,Ziram,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0023872,DSSTox_Substance_Id,DTXSID0023872,Ammonia,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0025816,DSSTox_Substance_Id,DTXSID0025816,Oxalic acid,6.39621e-13,4.92862,8.38932,318.014,1.43456e-10,0.173232,6.48411,8.39649,-0.85548,141.797,0.000234582,1.90891
DTXSID0025941,DSSTox_Substance_Id,DTXSID0025941,Polyvinylpyrrolidone,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0028030,DSSTox_Substance_Id,DTXSID0028030,"Bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate",3.33129e-11,94.1473,14.49,375.162,1.40721e-10,0.563749,9.55951,46447.1,5.9402,131.582,5.567e-08,1.70207e-06
DTXSID0028088,DSSTox_Substance_Id,DTXSID0028088,"Fatty acids, tall-oil",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID0039229,DSSTox_Substance_Id,DTXSID0039229,Acrylic acid,1.73715e-11,4.42598,4.71683,141.343,1.98681e-07,0.159287,3.82019,7.90304,0.350125,13.5583,3.92849,13.8505
DTXSID0041567,DSSTox_Substance_Id,DTXSID0041567,"(9Z,12R)-12-Hydroxyoctadec-9-enoic acid",4.83594e-11,44.1011,3.71443,347.412,6.25757e-09,0.295863,9.16874,2530.18,6.02208,5.64146,2.77542e-07,0.0116012
DTXSID0050471,DSSTox_Substance_Id,DTXSID0050471,Barium sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID1020354,DSSTox_Substance_Id,DTXSID1020354,Cyanoguanidine,6.08491e-11,3.08909,4.09455,256.95,5.08021e-09,0.137999,6.23794,6.64288,-1.1501,210.941,2.68212e-08,0.487401
DTXSID1020807,DSSTox_Substance_Id,DTXSID1020807,2-Mercaptobenzothiazole,2.6243e-11,7.96072,12.9691,289.391,8.6846e-06,0.110826,5.72849,178.154,2.41807,180.906,4.30797e-06,0.00067306
DTXSID1021328,DSSTox_Substance_Id,DTXSID1021328,Tetrahydrofuran,1.59241e-11,3.3034,6.19179,64.8892,7.10901e-05,0.188118,2.86767,12.0189,0.466223,-108.234,162.519,5.27551
DTXSID1021798,DSSTox_Substance_Id,DTXSID1021798,Quinoline,1.16677e-11,3.81323,13.7434,237.234,8.66445e-06,0.0472569,5.20741,1254.8,2.03132,-12.609,0.0595784,0.0479786
DTXSID1021952,DSSTox_Substance_Id,DTXSID1021952,Triphenyl phosphate,2.12102e-11,189.984,6.10807,403.986,1.86108e-06,0.173897,10.7977,21731.8,4.58923,50.5009,6.28174e-06,5.85634e-06
DTXSID1021956,DSSTox_Substance_Id,DTXSID1021956,Di-n-octyl phthalate,1.90576e-11,124.532,5.74934,397.481,2.63303e-07,2.64797,11.7398,23938.8,8.09715,-5.96867,1.00716e-07,5.51855e-08
DTXSID1026378,DSSTox_Substance_Id,DTXSID1026378,Ethylene,8.52682e-12,8.45811,9.92301,-103.425,0.227707,0.21219,0.280998,3.22692,1.12995,-168.944,51260.0,0.0142435
DTXSID1027479,DSSTox_Substance_Id,DTXSID1027479,2-(2H-Benzotriazol-2-yl)-4-methylphenol,1.59211e-11,22.1489,4.06544,322.083,2.80876e-08,0.370114,9.80151,1341.75,4.30517,132.043,8.51437e-08,7.44877e-05
DTXSID1027633,DSSTox_Substance_Id,DTXSID1027633,Irganox 1010,-,-,144.153,476.753,-,-,9.63281,-,-,187.802,8.71866e-09,-
DTXSID1048205,DSSTox_Substance_Id,DTXSID1048205,"2,2'-(2,5-Thiophenediyl)bis[5-(1,1-dimethylethyl)benzoxazole]",1.99682e-11,3004.8,45.5602,436.979,2.33182e-06,1.15465,11.6792,99848.1,6.83746,108.756,5.34766e-10,5.80357e-06
DTXSID1049643,DSSTox_Substance_Id,DTXSID1049643,Hydroxyethylcellulose,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID2020844,DSSTox_Substance_Id,DTXSID2020844,Methyl methacrylate,2.60086e-11,4.09904,4.12561,100.322,9.83498e-05,0.0850933,3.14249,16.6906,1.37681,-50.696,38.4662,0.155289
DTXSID2021159,DSSTox_Substance_Id,DTXSID2021159,Phthalic anhydride,2.83751e-11,2.3294,3.73557,294.925,1.6929e-09,0.212398,5.96163,36.3099,1.59708,130.774,0.000519946,0.0412953
DTXSID2021284,DSSTox_Substance_Id,DTXSID2021284,Styrene,5.79415e-11,13.4833,6.39142,145.077,0.00274507,0.341406,3.78196,896.322,2.94967,-30.1466,6.35304,0.00210902
