INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,ATMOSPHERIC_HYDROXYLATION_RATE_(AOH)_CM3/MOLECULE*SEC_OPERA_PRED,BIOCONCENTRATION_FACTOR_OPERA_PRED,BIODEGRADATION_HALF_LIFE_DAYS_DAYS_OPERA_PRED,BOILING_POINT_DEGC_OPERA_PRED,HENRYS_LAW_ATM-M3/MOLE_OPERA_PRED,OPERA_KM_DAYS_OPERA_PRED,OCTANOL_AIR_PARTITION_COEFF_LOGKOA_OPERA_PRED,SOIL_ADSORPTION_COEFFICIENT_KOC_L/KG_OPERA_PRED,OCTANOL_WATER_PARTITION_LOGP_OPERA_PRED,MELTING_POINT_DEGC_OPERA_PRED,VAPOR_PRESSURE_MMHG_OPERA_PRED,WATER_SOLUBILITY_MOL/L_OPERA_PRED
DTXSID3042261,DSSTox_Substance_Id,DTXSID3042261,Pencycuron,1.70767e-11,369.043,3.3583,350.509,4.95863e-12,1.08551,10.3715,1898.98,4.81569,130.033,3.79404e-12,9.1681e-07
DTXSID3042263,DSSTox_Substance_Id,DTXSID3042263,Pentachlorothioanisole,6.20085e-13,7353.52,20.2401,314.006,0.000125013,77.2885,7.77926,14548.1,5.29664,96.9842,0.0126052,1.52257e-07
DTXSID3042265,DSSTox_Substance_Id,DTXSID3042265,Pentanochlor,1.38247e-11,77.9585,3.32729,305.272,2.13745e-10,0.100246,10.1042,573.825,4.30533,85.1216,1.31378e-07,3.56581e-05
DTXSID3042267,DSSTox_Substance_Id,DTXSID3042267,Perfluidone,1.68704e-11,1.87593,5.71384,313.317,1.89247e-10,0.437937,11.0666,1201.73,3.20183,143.048,8.90872e-06,0.000158709
DTXSID3042390,DSSTox_Substance_Id,DTXSID3042390,Sodium (2-pyridylthio)-N-oxide,3.18378e-11,7.17669,3.50511,250.884,5.3019e-08,0.283337,6.00867,46.4942,-2.24276,143.917,0.0318358,0.0153732
DTXSID3042477,DSSTox_Substance_Id,DTXSID3042477,Tolnaftate,1.64121e-11,363.869,3.99195,417.285,7.21306e-09,3.002,10.6076,3481.47,4.19584,110.969,1.78547e-08,1.36562e-06
DTXSID30431727,DSSTox_Substance_Id,DTXSID30431727,Cyflufenamid,1.47852e-11,197.605,3.54025,333.27,4.22449e-09,0.501839,10.799,3232.71,3.38705,204.787,3.28359e-09,1.26174e-06
DTXSID3044679,DSSTox_Substance_Id,DTXSID3044679,Octylphosphonic acid,4.56968e-11,3.94215,4.93301,318.71,2.61283e-07,0.155567,8.14273,67.4117,1.43579,96.8526,1.25512e-07,0.0106421
DTXSID3045649,DSSTox_Substance_Id,DTXSID3045649,D-Alanine,2.38962e-12,4.35846,4.08394,172.558,2.03288e-08,0.0844475,6.91636,9.8378,-2.8468,291.975,0.0668517,1.85652
DTXSID3047398,DSSTox_Substance_Id,DTXSID3047398,Copper Omadine,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID3047471,DSSTox_Substance_Id,DTXSID3047471,2-Methyl-3-buten-2-ol,6.47625e-11,3.97374,4.73778,97.279,2.06023e-05,0.0852995,4.04171,11.655,0.810561,-28.0576,11.7878,11.4628
DTXSID3047500,DSSTox_Substance_Id,DTXSID3047500,Copper citrate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID3051387,DSSTox_Substance_Id,DTXSID3051387,Ammonium nonanoate,1.14073e-11,2.98606,4.98751,254.606,1.68863e-06,0.244636,7.78065,309.048,2.03888,127.918,0.00165274,0.00179067
DTXSID3052725,DSSTox_Substance_Id,DTXSID3052725,Furathiocarb,6.25998e-11,8.59116,4.72437,364.833,3.23601e-08,4.75738,10.6018,714.35,4.69826,70.6452,2.93976e-08,2.83531e-05
DTXSID3052854,DSSTox_Substance_Id,DTXSID3052854,Spinetoram J,8.40454e-11,31.0018,142.093,472.884,1.43306e-08,1.16845,11.6732,87291.3,4.39574,121.365,1.66609e-10,2.15754e-05
DTXSID3057933,DSSTox_Substance_Id,DTXSID3057933,Pentoxazone,3.15873e-11,75.4474,4.26942,361.788,1.25109e-08,0.840413,11.7032,2439.51,4.17565,104.003,7.92907e-07,6.2114e-07
DTXSID3057935,DSSTox_Substance_Id,DTXSID3057935,Halfenprox,1.67772e-11,5089.68,4.47163,421.992,1.47182e-06,3.65279,11.7098,46349.7,5.61204,122.779,5.85468e-09,1.06024e-10
DTXSID3057937,DSSTox_Substance_Id,DTXSID3057937,Furconazole,1.6717e-11,264.443,4.65189,349.429,5.3491e-06,2.66374,9.83676,909.884,3.61652,42.6742,2.02177e-07,0.000328466
DTXSID3057981,DSSTox_Substance_Id,DTXSID3057981,Dimoxystrobin,1.38342e-11,236.728,3.35135,349.568,1.593e-10,0.810195,10.6514,436.776,1.95368,130.917,1.0459e-07,1.32286e-05
DTXSID3057987,DSSTox_Substance_Id,DTXSID3057987,Benzobicyclon,6.09603e-11,18.6944,143.795,438.306,5.06948e-08,3.56008,11.6803,83338.1,3.26988,195.242,1.38192e-09,1.17568e-07
DTXSID3058036,DSSTox_Substance_Id,DTXSID3058036,Orysastrobin,4.2423e-11,100.299,4.29072,329.24,2.48015e-11,0.266828,11.0261,2972.95,1.62504,106.293,1.51122e-07,0.000219016
DTXSID3058038,DSSTox_Substance_Id,DTXSID3058038,Metamifop,2.42294e-11,382.241,4.89886,437.743,1.32158e-08,2.08712,11.6798,85944.5,5.23269,95.165,4.20795e-09,1.55777e-06
DTXSID3058086,DSSTox_Substance_Id,DTXSID3058086,Pyridafol,4.43754e-11,55.391,5.56152,321.612,2.81416e-08,0.105995,8.63684,86.0933,1.99763,170.896,1.15643e-06,0.000174811
DTXSID3058111,DSSTox_Substance_Id,DTXSID3058111,Dimethachlor,1.38189e-11,59.8649,4.31357,319.954,8.38976e-09,0.187928,8.77778,187.692,2.17099,45.6699,1.13009e-05,0.00862083
DTXSID3058119,DSSTox_Substance_Id,DTXSID3058119,Prosulfocarb,1.52195e-11,39.3411,3.35196,298.392,1.10289e-08,0.528841,8.66749,1531.42,4.6431,68.9498,5.29943e-07,5.23857e-05
DTXSID3058163,DSSTox_Substance_Id,DTXSID3058163,Fluazifop,1.05211e-11,3.75041,3.54854,326.544,8.34892e-09,0.427486,10.0243,724.103,3.18152,149.02,1.76856e-08,0.000123304
DTXSID3058167,DSSTox_Substance_Id,DTXSID3058167,Pyrazoxyfen,2.02839e-11,203.208,3.35192,383.4,6.14834e-09,1.02261,11.7006,2674.54,3.69108,111.541,3.58289e-07,0.00220418
DTXSID3058169,DSSTox_Substance_Id,DTXSID3058169,Triazoxide,4.97148e-11,4.80274,3.35102,274.9,2.22091e-08,0.199541,7.3265,234.382,2.03872,182.004,2.24982e-09,0.000139077
DTXSID3058290,DSSTox_Substance_Id,DTXSID3058290,Quizalofop-P-tefuryl,1.982e-11,78.6625,4.88171,430.05,1.54698e-08,3.58973,11.6848,60042.0,4.31967,64.1449,5.86232e-08,8.56566e-06
DTXSID3058292,DSSTox_Substance_Id,DTXSID3058292,Nitenpyram,1.36255e-11,43.3016,4.49762,310.898,1.0398e-08,2.1132,7.51232,268.598,-0.658499,82.8489,8.30985e-12,2.55514
DTXSID3058454,DSSTox_Substance_Id,DTXSID3058454,5-Chloro-3-methyl-4-nitro-1H-pyrazole,1.20537e-12,4.48119,3.55828,291.308,4.5844e-07,0.191048,4.98376,52.7668,1.21369,111.116,0.0121249,0.00555145
DTXSID3058610,DSSTox_Substance_Id,DTXSID3058610,Monosodium dichlorophene,1.60543e-11,190.68,12.1058,383.619,1.47122e-09,0.309156,9.0858,9738.28,-0.439231,161.021,9.81523e-11,0.00011187
DTXSID3058614,DSSTox_Substance_Id,DTXSID3058614,Spinetoram,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID3062495,DSSTox_Substance_Id,DTXSID3062495,"Benzamide, 2,2'-dithiobis[N-methyl-",1.39721e-11,16.7173,163.001,314.99,9.14277e-11,0.27062,9.5276,114.761,2.23151,238.873,8.25617e-10,2.71485e-05
DTXSID3074947,DSSTox_Substance_Id,DTXSID3074947,Halosulfuron,1.29392e-11,6.41405,4.27369,255.502,6.90581e-11,0.333146,9.36747,43.2345,1.22412,175.557,3.62495e-09,7.27068e-05
DTXSID30860816,DSSTox_Substance_Id,DTXSID30860816,5(Z)-Dodecenyl acetate,8.59569e-11,227.539,5.7087,273.08,7.97588e-06,1.35532,7.25482,1944.35,5.38991,-18.3957,0.00272903,6.3338e-06
DTXSID30861707,DSSTox_Substance_Id,DTXSID30861707,"Tri(2-methyl-2,4-pentanediol)biborate",9.3271e-12,22.6887,7.43409,345.434,9.61014e-06,2.52506,8.86384,27811.1,4.65371,25.9273,0.00014712,8.90481e-05
DTXSID30863483,DSSTox_Substance_Id,DTXSID30863483,"4-Thiazolidinecarboxylic acid, 3-acetyl-",4.30865e-12,3.63095,3.53784,293.738,2.03781e-09,0.128755,7.7376,30.9765,-0.566556,115.785,0.000706684,0.135271
DTXSID30872954,DSSTox_Substance_Id,DTXSID30872954,Dichromic acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID30873865,DSSTox_Substance_Id,DTXSID30873865,Polyoxin D,4.51217e-11,2.25248,6.45538,335.363,2.46475e-11,0.143126,9.60018,53.2252,-2.09794,200.753,6.67468e-11,0.0677504
DTXSID30878613,DSSTox_Substance_Id,DTXSID30878613,Quassin,1.19875e-10,8.31528,61.5164,389.615,9.03381e-08,9.63818,11.7129,53265.7,2.30564,221.875,1.14885e-09,0.000443259
DTXSID30893604,DSSTox_Substance_Id,DTXSID30893604,Oxathiapiprolin,4.44648e-11,21.0015,3.35871,348.64,5.31946e-08,7.58754,11.6882,164891.0,5.12739,192.664,2.07215e-08,2.66945e-07
DTXSID30893861,DSSTox_Substance_Id,DTXSID30893861,"(2E,13Z)-2,13-Octadecadien-1-yl acetate",1.386e-10,829.751,5.7334,354.653,2.62247e-07,0.894443,9.37085,6854.17,7.40166,-24.3975,5.0457e-06,3.86114e-06
DTXSID30894797,DSSTox_Substance_Id,DTXSID30894797,Triclopyr choline,5.68499e-12,3.14579,3.5412,307.122,1.33652e-09,0.280834,8.86682,46.9332,0.595415,164.237,1.26864e-06,0.00449372
DTXSID30894939,DSSTox_Substance_Id,DTXSID30894939,"Amines, tall-​oil alkyl, (2,​4-​dichlorophenoxy)​acetates",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID30895800,DSSTox_Substance_Id,DTXSID30895800,"5-(((2,6-Difluorophenyl)methoxy)methyl)-4,5-dihydro-5-methyl-3-(3-methyl-2-thienyl)isoxazole",1.3751e-11,262.154,2.93338,350.627,2.16186e-08,0.442808,9.23685,266.102,3.95337,48.115,1.27669e-06,3.57841e-05
DTXSID30896892,DSSTox_Substance_Id,DTXSID30896892,Azadirachtin B,-,-,136.253,459.092,-,-,9.52564,-,-,156.503,6.72951e-11,-
DTXSID30914383,DSSTox_Substance_Id,DTXSID30914383,Sodium (4-aminobenzene-1-sulfonyl)(quinoxalin-2-yl)azanide,1.44499e-11,1.79255,3.36123,317.147,1.05532e-10,0.335535,9.38797,870.382,0.665693,238.089,4.69321e-11,2.52172e-05
DTXSID30953257,DSSTox_Substance_Id,DTXSID30953257,2-(Naphthalen-1-yl)propanoic acid,1.39739e-11,28.3833,4.67034,330.19,1.92508e-08,0.208867,8.83353,284.281,3.17983,127.403,2.81375e-05,0.000318592
DTXSID30999059,DSSTox_Substance_Id,DTXSID30999059,"1,2,3,6-Tetrahydro-N-octyl-3,6-methanophthalimide",6.3278e-11,9.48771,5.1489,304.062,7.42741e-08,0.927352,9.748,1554.03,3.80796,56.3575,7.66007e-07,0.00217425
DTXSID401000154,DSSTox_Substance_Id,DTXSID401000154,Magnesium 2-carboxylatobenzoate--2-carbonoperoxoylbenzoic acid (1/1/1),-,-,-,-,-,-,-,-,-,-,-,-
DTXSID401009744,DSSTox_Substance_Id,DTXSID401009744,"Fatty acids, tall-oil, ammonium salts",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID401009837,DSSTox_Substance_Id,DTXSID401009837,"Oils, costus",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID401014907,DSSTox_Substance_Id,DTXSID401014907,E)-Dodec-10-enyl acetate,8.51196e-11,175.779,4.98082,273.08,7.33673e-06,3.5199,7.25482,1936.1,5.39544,-18.3957,0.00274267,6.90158e-06
DTXSID401015779,DSSTox_Substance_Id,DTXSID401015779,Zinc phosphide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID401016939,DSSTox_Substance_Id,DTXSID401016939,"Clopyralid, triethylamine salt",6.43701e-12,3.76572,3.54155,286.103,4.90538e-09,0.16897,8.38629,36.3208,0.607434,164.403,1.20863e-05,0.732186
DTXSID401018678,DSSTox_Substance_Id,DTXSID401018678,"Alum, potassium",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID401018747,DSSTox_Substance_Id,DTXSID401018747,Onion extract,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID40109182,DSSTox_Substance_Id,DTXSID40109182,"Zeolites, AgZn",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID40146799,DSSTox_Substance_Id,DTXSID40146799,(+)-Isopulegol,8.2864e-11,9.09855,2.55778,217.058,3.32046e-06,0.108514,6.85815,109.59,3.12245,77.2348,0.0270508,0.00659216
DTXSID40150270,DSSTox_Substance_Id,DTXSID40150270,"2-[4,6-Bis(difluoromethoxy)pyrimidin-2-ylcarbamoylsulfamoyl]benzoic acid",1.65845e-11,6.18295,5.1358,240.205,1.39189e-11,0.365964,9.34761,48.7561,2.13883,170.771,1.22617e-09,9.84916e-05
DTXSID40175084,DSSTox_Substance_Id,DTXSID40175084,Pentachlorobenzonitrile,3.35084e-13,485.882,4.39993,281.878,0.000333136,3.77467,7.44517,16866.0,4.40622,146.09,0.000107142,1.45332e-06
DTXSID4020088,DSSTox_Substance_Id,DTXSID4020088,Chloralose,2.4495e-11,0.754933,3.53944,314.151,1.50526e-10,0.19985,8.32745,52.5105,1.01727,182.973,3.15862e-08,0.0144861
DTXSID40201458,DSSTox_Substance_Id,DTXSID40201458,2-(Butylthio)ethanol,1.63121e-11,6.41964,3.11334,181.959,2.1985e-06,0.130772,6.25563,35.8852,2.09342,-26.9233,0.0424778,0.324036
DTXSID4020242,DSSTox_Substance_Id,DTXSID4020242,Captafol,2.84894e-11,129.164,9.38767,302.243,4.19753e-06,0.732872,10.2605,2087.28,3.79851,160.458,2.6016e-06,4.0854e-06
DTXSID4020292,DSSTox_Substance_Id,DTXSID4020292,Chloroacetaldehyde,3.10308e-12,12.4123,4.57654,85.1443,6.12567e-05,0.111013,2.66948,12.8909,0.541412,-17.5815,65.3605,0.827011
DTXSID40203270,DSSTox_Substance_Id,DTXSID40203270,Hypericin,1.75389e-11,34.8374,335.596,391.551,1.64112e-11,0.429386,9.55127,119466.0,3.81616,235.117,3.32819e-08,0.00763742
DTXSID4020375,DSSTox_Substance_Id,DTXSID4020375,Dichlorodiphenyltrichloroethane,7.03633e-13,19465.9,19.653,371.487,8.34632e-06,85.1064,9.56752,203163.0,6.9101,108.43,1.62801e-07,1.93991e-08
DTXSID4020450,DSSTox_Substance_Id,DTXSID4020450,Dicofol,5.86241e-12,6168.88,20.526,370.337,1.46717e-09,97.2612,11.4057,5022.68,5.02414,77.4786,3.96903e-07,2.34319e-06
DTXSID4020589,DSSTox_Substance_Id,DTXSID4020589,"p,p'-Ethyl-DDD",1.67512e-11,1257.76,10.0148,364.699,1.94175e-05,2.11643,9.65891,50350.2,6.09373,56.0579,7.21517e-06,1.72781e-07
DTXSID4020664,DSSTox_Substance_Id,DTXSID4020664,"3-Chloro-1,2-propanediol",1.52339e-11,6.69175,4.06821,221.994,4.17184e-08,0.105842,7.11128,9.02832,-0.370715,73.2517,0.199712,2.86653
DTXSID4020743,DSSTox_Substance_Id,DTXSID4020743,Iodoform,4.46781e-14,8.24441,16.8116,217.997,0.00154257,0.176221,4.83488,149.204,2.64001,119.016,82.3192,0.000255148
DTXSID4020749,DSSTox_Substance_Id,DTXSID4020749,Isobutylparaben,1.75547e-11,13.3642,3.51009,269.943,6.59628e-10,0.102973,8.5296,56.5865,3.01439,83.0824,3.11514e-06,0.00148191
DTXSID4020903,DSSTox_Substance_Id,DTXSID4020903,Methylarsonic acid,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4021218,DSSTox_Substance_Id,DTXSID4021218,Quercetin,1.38532e-11,4.32179,44.4792,380.838,1.74425e-11,0.160931,9.40584,264.498,1.23963,316.443,4.55848e-09,0.00222286
DTXSID4021343,DSSTox_Substance_Id,DTXSID4021343,Sodium thiocyanate,1.46317e-13,3.36411,7.56289,131.028,9.15947e-07,0.163756,2.1956,26.8532,-0.318999,286.665,0.327039,13.8593
DTXSID4021717,DSSTox_Substance_Id,DTXSID4021717,4-Chloro-3-methylphenol,3.71439e-11,8.68909,3.5525,234.508,1.13034e-06,0.0530045,6.63284,83.3923,3.09116,66.7808,0.049796,0.0269456
DTXSID4022284,DSSTox_Substance_Id,DTXSID4022284,2-Butanamine,9.4329e-12,4.74019,4.74762,63.0075,1.80866e-05,0.0768037,4.08408,11.2265,0.739917,-103.584,177.567,1.6193
DTXSID4022361,DSSTox_Substance_Id,DTXSID4022361,Vinclozolin,2.70033e-11,73.1347,3.35247,359.753,2.45822e-08,0.444354,10.6799,501.959,3.1015,108.024,1.20506e-07,1.04263e-05
DTXSID4023125,DSSTox_Substance_Id,DTXSID4023125,Histamine,1.25448e-10,3.18037,3.5116,234.078,2.0392e-07,0.128109,7.78886,21.3368,-0.698178,86.0075,0.00166108,1.97792
DTXSID4023597,DSSTox_Substance_Id,DTXSID4023597,Streptomycin A,2.52565e-11,3.17572,35.306,333.339,2.61717e-11,0.328043,9.6232,52.9927,-2.44091,193.271,7.12589e-11,1.71681
DTXSID40238840,DSSTox_Substance_Id,DTXSID40238840,Tetrachlorodecaoxide,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4024270,DSSTox_Substance_Id,DTXSID4024270,Prochloraz,1.74497e-11,105.224,4.90556,335.799,1.92882e-07,1.93675,11.7577,502.528,4.0983,48.0966,1.12572e-06,8.33735e-05
DTXSID4024309,DSSTox_Substance_Id,DTXSID4024309,Sodium cyanide,3.00402e-14,1.9792,8.20889,25.6428,0.000133572,0.171334,0.437106,2.76794,0.0747552,66.0692,738.974,20.1894
DTXSID4024985,DSSTox_Substance_Id,DTXSID4024985,"1,3-Dichloro-5,5-dimethylhydantoin",3.56296e-12,2.9624,4.29648,226.792,0.000211613,5.69063,6.33359,54.2823,1.71991,131.966,0.0784002,0.00255018
DTXSID4025117,DSSTox_Substance_Id,DTXSID4025117,Methyl disulfide,2.23501e-10,8.11398,90.2715,109.856,0.00120883,0.126414,3.34826,102.603,1.77051,-84.7959,28.5925,0.0331931
DTXSID4025292,DSSTox_Substance_Id,DTXSID4025292,"2-Ethyl-1,3-hexanediol",3.81178e-11,5.20471,3.54457,243.94,1.44288e-07,0.0710872,7.5831,69.7755,1.48484,-39.5824,0.00299447,0.287629
DTXSID4026399,DSSTox_Substance_Id,DTXSID4026399,Calcium carbide (CaC2),8.16492e-13,7.74312,9.89637,-84.5608,0.00269829,0.182112,0.437106,3.26837,-1.6801,-43.7435,36132.4,0.295887
DTXSID4026842,DSSTox_Substance_Id,DTXSID4026842,Methyl decanoate,1.26198e-11,15.0826,4.9384,223.0,0.000176521,1.57181,5.82282,694.658,4.40911,-19.3366,0.0374509,2.38851e-05
DTXSID4027072,DSSTox_Substance_Id,DTXSID4027072,Sodium phenolate,2.63924e-11,17.3621,4.59014,181.892,3.36246e-07,0.234529,4.79538,27.0339,-1.6227,29.3684,0.348397,0.91429
DTXSID40274061,DSSTox_Substance_Id,DTXSID40274061,Imazamethabenz acid form,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID40274167,DSSTox_Substance_Id,DTXSID40274167,zeta-Cypermethrin,3.41147e-11,338.97,3.35135,424.345,2.07474e-09,5.0024,11.7027,99845.4,6.59788,81.3899,3.06772e-09,3.57651e-08
DTXSID4027816,DSSTox_Substance_Id,DTXSID4027816,"Urea, sulfate (1:1)",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4028179,DSSTox_Substance_Id,DTXSID4028179,"Distillates, petroleum, solvent-refined light naphthenic",-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4029357,DSSTox_Substance_Id,DTXSID4029357,2-(Hydroxymethylamino)ethanol,2.53643e-11,3.28643,4.46164,219.517,9.37466e-08,0.066019,6.69312,9.64532,-1.56871,4.37125,0.052072,9.36566
DTXSID4032374,DSSTox_Substance_Id,DTXSID4032374,Difethialone,2.4794e-11,1248.65,257.419,472.701,4.59956e-09,2.08381,11.675,94512.6,7.42461,234.51,5.94375e-11,7.24697e-07
DTXSID4032378,DSSTox_Substance_Id,DTXSID4032378,Diphacinone,2.8578e-11,95.9748,36.3628,421.979,2.36735e-08,0.777066,11.7091,573.654,4.26956,146.516,1.03418e-10,8.8778e-07
DTXSID4032405,DSSTox_Substance_Id,DTXSID4032405,Formetanate hydrochloride,1.59928e-11,3.89196,4.62222,314.312,3.04091e-09,0.126049,8.78944,274.695,-0.462591,120.738,1.21681e-08,0.366389
DTXSID4032532,DSSTox_Substance_Id,DTXSID4032532,Carfentrazone-ethyl,2.1611e-11,192.141,4.88739,352.496,2.23949e-09,4.52345,9.6425,1193.19,3.36057,-21.9765,1.20344e-07,5.36586e-05
DTXSID4032536,DSSTox_Substance_Id,DTXSID4032536,Cyphenothrin,1.12717e-10,387.521,3.35066,392.332,2.15493e-08,2.98012,11.7669,66586.3,5.94645,61.8039,7.0512e-09,2.69802e-08
DTXSID4032580,DSSTox_Substance_Id,DTXSID4032580,Trifloxystrobin,1.93154e-11,99.1657,4.46383,358.425,1.21589e-08,1.76474,9.58268,33247.9,4.49778,100.845,2.69612e-08,1.48275e-06
DTXSID4032613,DSSTox_Substance_Id,DTXSID4032613,Fenitrothion,1.59772e-11,89.0529,4.30509,353.167,9.23114e-07,1.07095,8.86578,427.929,3.30116,3.51253,5.2781e-05,0.000104593
DTXSID4032619,DSSTox_Substance_Id,DTXSID4032619,Halofenozide,1.39764e-11,105.207,3.51722,349.218,9.02751e-10,0.617348,10.6435,706.691,3.2333,182.283,5.3317e-08,3.67207e-05
DTXSID4032665,DSSTox_Substance_Id,DTXSID4032665,Disodium methanearsonate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4032667,DSSTox_Substance_Id,DTXSID4032667,Esfenvalerate,2.50205e-11,707.188,3.54557,434.889,8.2251e-08,4.89496,11.6877,5415.87,6.1996,52.3713,1.50119e-09,3.05987e-09
DTXSID4034235,DSSTox_Substance_Id,DTXSID4034235,"2,4-D 2-EHE",1.70796e-11,655.085,4.9055,325.767,8.2553e-08,1.08863,9.66151,2873.1,5.77889,1.42777,3.3494e-06,1.38458e-06
DTXSID4034364,DSSTox_Substance_Id,DTXSID4034364,Oxasulfuron,1.93759e-11,1.65027,4.2866,264.725,3.25864e-10,0.129169,9.59557,84.8331,1.10144,186.404,5.06885e-11,0.000411525
DTXSID4034366,DSSTox_Substance_Id,DTXSID4034366,Dicamba-diglycoamine,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4034497,DSSTox_Substance_Id,DTXSID4034497,Metconazole,2.33241e-11,167.819,5.30793,319.225,5.75793e-08,1.70015,11.4045,1071.0,3.84953,111.454,9.26737e-08,6.69813e-05
DTXSID4034499,DSSTox_Substance_Id,DTXSID4034499,Pyrethrin I,2.00667e-10,55.5827,3.35077,351.984,8.47763e-06,0.472401,9.82724,3143.52,5.89749,4.47744,2.01446e-05,6.22974e-07
DTXSID4034528,DSSTox_Substance_Id,DTXSID4034528,Diclosulam,1.39223e-11,17.7888,5.68686,328.155,5.30841e-10,1.62568,10.3612,170.531,2.5203,202.82,1.06983e-10,1.56607e-05
DTXSID4034576,DSSTox_Substance_Id,DTXSID4034576,2-Bromo-4-hydroxyacetophenone,4.71506e-12,5.18685,3.55581,293.508,2.02299e-09,0.111808,8.54635,123.624,2.57146,91.9911,4.95205e-06,0.0198443
DTXSID4034601,DSSTox_Substance_Id,DTXSID4034601,"(2R,6S)-Fenpropimorph",2.31417e-11,241.809,12.6434,315.836,7.34017e-07,2.35606,8.85004,1594.18,4.93207,132.021,3.00654e-08,1.42154e-05
DTXSID4034653,DSSTox_Substance_Id,DTXSID4034653,Hexaconazole,1.66087e-11,43.8003,3.34972,321.193,5.47037e-10,2.21358,10.6778,333.811,3.89879,111.122,1.35751e-07,5.57587e-05
DTXSID4034738,DSSTox_Substance_Id,DTXSID4034738,Metofluthrin,3.30078e-11,277.016,3.35291,307.32,3.79642e-08,0.42593,8.84612,2171.07,4.99896,50.2201,2.52828e-05,1.86075e-06
DTXSID4034788,DSSTox_Substance_Id,DTXSID4034788,Orthosulfamuron,1.65594e-11,1.82191,4.26117,297.789,9.7872e-12,0.318566,9.43367,62.1653,1.49547,167.423,5.95459e-10,0.00148079
DTXSID4034869,DSSTox_Substance_Id,DTXSID4034869,Prothioconazole,2.87134e-11,100.775,35.2362,339.621,3.72675e-09,0.744877,9.173,628.42,2.12171,178.314,2.06448e-08,0.000867608
DTXSID4034940,DSSTox_Substance_Id,DTXSID4034940,Sulfosulfuron,1.61913e-11,3.10548,4.7292,282.276,1.0605e-11,0.512732,9.70562,38.9006,0.985445,201.378,3.19897e-10,0.000364217
DTXSID4034944,DSSTox_Substance_Id,DTXSID4034944,Basic copper sulfate,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4034948,DSSTox_Substance_Id,DTXSID4034948,Tebufenozide,1.38653e-11,79.8317,3.3515,328.791,1.5377e-09,0.726647,10.4361,1900.53,4.2466,191.078,2.23761e-08,2.33875e-06
DTXSID4035120,DSSTox_Substance_Id,DTXSID4035120,Xanthine,3.29675e-12,2.46659,3.53721,257.479,1.83501e-09,0.109266,9.19728,150.566,-0.72946,188.707,4.59e-09,0.000468322
DTXSID4035209,DSSTox_Substance_Id,DTXSID4035209,Oxypurinol,8.88444e-12,2.46451,3.52918,257.484,1.85486e-09,0.10917,8.32341,151.016,-1.42911,187.413,5.93896e-09,0.00330385
DTXSID4035251,DSSTox_Substance_Id,DTXSID4035251,Silver chloride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4035259,DSSTox_Substance_Id,DTXSID4035259,Bromine chloride,-,-,-,-,-,-,-,-,-,-,-,-
DTXSID4035542,DSSTox_Substance_Id,DTXSID4035542,"N,N-Dimethyl-N-(3-(trimethoxysilyl)propyl) octadecan-1-aminium chloride",1.1302e-11,53.962,146.769,411.939,6.88764e-07,3.43113,11.7325,10112.1,3.59442,102.711,4.51992e-07,1.8039e-06
DTXSID4035592,DSSTox_Substance_Id,DTXSID4035592,(E)-4-Tridecen-l-yl acetate,5.18086e-11,672.894,5.71252,279.453,2.49583e-06,3.421,7.50255,2950.78,6.01773,-15.3904,0.000435127,3.64602e-06
DTXSID4035839,DSSTox_Substance_Id,DTXSID4035839,"1,3-Dichloro-5-ethyl-5-methylhydantoin",9.35229e-12,2.91235,3.96348,238.754,0.000203886,4.0135,6.87694,88.3405,1.91696,111.636,0.000476611,0.0072182
DTXSID4037582,DSSTox_Substance_Id,DTXSID4037582,Demeton-S-methylsulphon,1.68549e-11,1.67601,4.59656,301.187,3.81149e-07,0.286274,8.17439,13.3183,0.875665,34.3071,2.00525e-05,0.213304
DTXSID4037611,DSSTox_Substance_Id,DTXSID4037611,trans-Permethrin,3.32366e-11,446.953,3.35145,401.446,2.38712e-08,2.34418,11.6839,63169.8,6.49886,34.2828,2.18894e-08,2.13009e-07
DTXSID4037617,DSSTox_Substance_Id,DTXSID4037617,Promecarb,1.41376e-11,9.4768,4.44947,279.831,1.44316e-08,0.253581,9.28185,299.294,3.0966,86.4714,3.02994e-05,0.000442491
